Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-05-05 00:00:00-04:00,71.9429737661023,73.3912942546423,71.79667733919966,72.55253601074219,147751200,0.0,0.0
2020-05-06 00:00:00-04:00,73.25962529054767,73.93745819566483,72.87194460346817,73.30107879638672,142333600,0.0,0.0
2020-05-07 00:00:00-04:00,73.93258568034638,74.40804720661002,73.6278045586249,74.05937194824219,115215200,0.0,0.0
2020-05-08 00:00:00-04:00,74.7243856006213,75.87590765531601,74.39432941750559,75.8221206665039,133838400,0.205,0.0
2020-05-11 00:00:00-04:00,75.3257985836068,77.51393394456557,75.11553769151247,77.01519012451172,145946400,0.0,0.0
2020-05-12 00:00:00-04:00,77.70464466788853,78.15939053295605,76.01281307282507,76.13505554199219,162301200,0.0,0.0
2020-05-13 00:00:00-04:00,76.31596427656213,77.24501142475509,74.13026855241937,75.21578216552734,200622400,0.0,0.0
2020-05-14 00:00:00-04:00,74.44812023884252,75.73900057569774,73.7195523458068,75.6778793334961,158929200,0.0,0.0
2020-05-15 00:00:00-04:00,73.43104804107121,75.27690622342102,73.39681657056369,75.23045349121094,166348400,0.0,0.0
2020-05-18 00:00:00-04:00,76.56535278841677,77.3794843647308,75.86856920950247,77.00297546386719,135178400,0.0,0.0
2020-05-19 00:00:00-04:00,77.0200942254963,77.87334432148458,76.52623730783661,76.55802154541016,101729600,0.0,0.0
2020-05-20 00:00:00-04:00,77.42349491395085,78.11783130118019,77.38437642523652,78.04693603515625,111504800,0.0,0.0
2020-05-21 00:00:00-04:00,77.90758220562846,78.45278638010977,77.22546704348093,77.4650650024414,102688800,0.0,0.0
2020-05-22 00:00:00-04:00,77.20101442644555,78.04693777420007,77.09833491973528,77.96381378173828,81803200,0.0,0.0
2020-05-26 00:00:00-04:00,79.09087501513932,79.27179147615749,77.37948050167417,77.43571472167969,125522000,0.0,0.0
2020-05-27 00:00:00-04:00,77.29147363052124,77.91979426497939,76.54579007608604,77.77310180664062,112945200,0.0,0.0
2020-05-28 00:00:00-04:00,77.4454944899455,79.07621238015311,77.16678552827904,77.80733489990234,133560800,0.0,0.0
2020-05-29 00:00:00-04:00,78.05182683851754,78.51634679028774,77.37215891891543,77.73155212402344,153532400,0.0,0.0
2020-06-01 00:00:00-04:00,77.68509492734997,78.80972721946011,77.553070961736,78.68748474121094,80791200,0.0,0.0
2020-06-02 00:00:00-04:00,78.41855029586497,79.07621542991771,77.97358588154512,79.05176544189453,87642800,0.0,0.0
2020-06-03 00:00:00-04:00,79.37447749895834,79.75098637660969,78.79748918999114,79.4869384765625,104491200,0.0,0.0
2020-06-04 00:00:00-04:00,79.30847669054783,79.60918840462882,78.42588213929282,78.8023910522461,87560400,0.0,0.0
2020-06-05 00:00:00-04:00,79.05420227597158,81.10787416115785,79.02486527863987,81.0467529296875,137250400,0.0,0.0
2020-06-08 00:00:00-04:00,80.74113787551306,81.56016377918533,80.02479891227462,81.52593231201172,95654400,0.0,0.0
2020-06-09 00:00:00-04:00,81.20322437115769,84.4964290590558,81.17144013799462,84.1003646850586,147712400,0.0,0.0
2020-06-10 00:00:00-04:00,85.05629731210135,86.73590742268401,84.61378022909233,86.26405334472656,166651600,0.0,0.0
2020-06-11 00:00:00-04:00,85.4010418069205,85.82889049206167,82.01981805236969,82.12249755859375,201662400,0.0,0.0
2020-06-12 00:00:00-04:00,84.27885912653609,85.03186955098607,81.71176694245925,82.83150482177734,200146000,0.0,0.0
2020-06-15 00:00:00-04:00,81.47461481777539,84.51356115069976,81.31080660788072,83.85589599609375,138808800,0.0,0.0
2020-06-16 00:00:00-04:00,85.92667523013986,86.35208410079902,84.27884911620372,86.07825469970703,165428800,0.0,0.0
2020-06-17 00:00:00-04:00,86.8288160173679,86.88993724608083,85.83620785995696,85.95845031738281,114406400,0.0,0.0
2020-06-18 00:00:00-04:00,85.91446169066005,86.41321310398018,85.37903902513013,85.9926986694336,96820400,0.0,0.0
2020-06-19 00:00:00-04:00,86.70414330491718,87.17355021476689,84.38397613466803,85.50127410888672,264476000,0.0,0.0
2020-06-22 00:00:00-04:00,85.8973404144515,87.88255699102923,85.85088767761776,87.73831176757812,135445200,0.0,0.0
2020-06-23 00:00:00-04:00,88.99251452172295,91.04129942893668,88.56955290682309,89.6110610961914,212155600,0.0,0.0
2020-06-24 00:00:00-04:00,89.23699962266217,90.16359959825965,87.65273458720516,88.02924346923828,192623200,0.0,0.0
2020-06-25 00:00:00-04:00,88.1857273883854,89.23700972398588,87.42048827560825,89.19789123535156,137522400,0.0,0.0
2020-06-26 00:00:00-04:00,89.09276968893063,89.31525190914863,86.30808227193067,86.45722198486328,205256800,0.0,0.0
2020-06-29 00:00:00-04:00,86.36431166698877,88.54512078162875,85.88267599987155,88.44976806640625,130646000,0.0,0.0
2020-06-30 00:00:00-04:00,88.0341485735314,89.47661592863057,88.01459305795346,89.18811798095703,140223200,0.0,0.0
2020-07-01 00:00:00-04:00,89.26635666123987,89.81400064089986,88.97053191805814,89.01942443847656,110737200,0.0,0.0
2020-07-02 00:00:00-04:00,89.93380335726772,90.57435282513924,88.90452365800294,89.01942443847656,114041600,0.0,0.0
2020-07-06 00:00:00-04:00,90.4594272948202,91.87254994168495,90.4276430590236,91.40069580078125,118655600,0.0,0.0
2020-07-07 00:00:00-04:00,91.78208761977882,92.56688214873309,91.00462734021337,91.1170883178711,112424400,0.0,0.0
2020-07-08 00:00:00-04:00,92.10237373175396,93.27101153325526,92.0143552670547,93.23922729492188,117092000,0.0,0.0
2020-07-09 00:00:00-04:00,94.1389264179807,94.19271340508423,92.58400572713239,93.64018249511719,125642800,0.0,0.0
2020-07-10 00:00:00-04:00,93.23189928010082,93.86267469251814,92.6157998303556,93.80399322509766,90257200,0.0,0.0
2020-07-13 00:00:00-04:00,95.11931220425036,97.74997260274874,93.15609839229157,93.37124633789062,191649200,0.0,0.0
2020-07-14 00:00:00-04:00,92.74779435887712,95.10951954802438,91.80653339905207,94.9163818359375,170989200,0.0,0.0
2020-07-15 00:00:00-04:00,96.80626137495182,97.058080581933,94.36141180772138,95.56916809082031,153198000,0.0,0.0
2020-07-16 00:00:00-04:00,94.43231459438827,95.2562277052952,93.78931796402316,94.39319610595703,110577600,0.0,0.0
2020-07-17 00:00:00-04:00,94.84795094737497,95.00441745476215,93.72575832374822,94.20250701904297,92186800,0.0,0.0
2020-07-20 00:00:00-04:00,94.29050797539377,96.32706419698425,93.94333608551065,96.18770599365234,90318000,0.0,0.0
2020-07-21 00:00:00-04:00,96.98473564512216,97.06052538291695,94.60834162697597,94.86016082763672,103433200,0.0,0.0
2020-07-22 00:00:00-04:00,94.55944107665009,95.8136500592971,94.4714300762973,95.12664794921875,89001600,0.0,0.0
2020-07-23 00:00:00-04:00,94.85772098825204,94.93595796920252,89.98025032032135,90.79682922363281,197004400,0.0,0.0
2020-07-24 00:00:00-04:00,88.98030734139132,90.91907135249022,87.17844685478599,90.5718994140625,185438800,0.0,0.0
2020-07-27 00:00:00-04:00,91.64272791086917,92.81136554779444,91.41780595925837,92.71846008300781,121214000,0.0,0.0
2020-07-28 00:00:00-04:00,92.28574391823192,92.46422063618012,91.1904485429753,91.19534301757812,103625600,0.0,0.0
2020-07-29 00:00:00-04:00,91.68186183715721,93.12921611223898,91.64519058464016,92.94340515136719,90329200,0.0,0.0
2020-07-30 00:00:00-04:00,92.10970448311588,94.17315804838384,91.69897155969183,94.06803131103516,158130000,0.0,0.0
2020-07-31 00:00:00-04:00,100.61533907843494,104.06746540152264,98.60077800355319,103.91588592529297,374336800,0.0,0.0
2020-08-03 00:00:00-04:00,105.81307585155606,109.17474367501929,105.51236415953534,106.53430938720703,308151200,0.0,0.0
2020-08-04 00:00:00-04:00,106.72501915750371,108.34595563406016,105.99645129161864,107.24577331542969,173071600,0.0,0.0
2020-08-05 00:00:00-04:00,106.96461222473107,107.95722051892982,106.49519784064897,107.6344985961914,121776800,0.0,0.0
2020-08-06 00:00:00-04:00,107.96944366439453,111.88853715943056,107.37534701973732,111.38978576660156,202428800,0.0,0.0
2020-08-07 00:00:00-04:00,110.90727361414625,111.36773519393843,108.05389028350334,108.85724639892578,198045600,0.205,0.0
2020-08-10 00:00:00-04:00,110.3145614829674,111.46571555181585,107.76733505831544,110.4394760131836,212403600,0.0,0.0
2020-08-11 00:00:00-04:00,109.69736010217667,110.1994549639225,106.8929569170475,107.155029296875,187902400,0.0,0.0
2020-08-12 00:00:00-04:00,108.25472415704209,110.97585298318681,108.05878655716363,110.71623229980469,165598000,0.0,0.0
2020-08-13 00:00:00-04:00,112.10741438802722,113.68718846251174,111.61511123955665,112.67564392089844,210082000,0.0,0.0
2020-08-14 00:00:00-04:00,112.49929944408345,112.6658471633917,110.75052596772424,112.57522583007812,165565200,0.0,0.0
2020-08-17 00:00:00-04:00,113.70678070999853,113.73127478018078,111.64940588188247,112.28131103515625,119561600,0.0,0.0
2020-08-18 00:00:00-04:00,112.03147930641023,113.6455389737696,111.69348060232906,113.2169189453125,105633600,0.0,0.0
2020-08-19 00:00:00-04:00,113.62839808352038,114.78444788872358,113.26346111853644,113.35897827148438,145538000,0.0,0.0
2020-08-20 00:00:00-04:00,113.40062280757716,115.98948979169607,113.38347621110309,115.87437438964844,126907200,0.0,0.0
2020-08-21 00:00:00-04:00,116.84183353367763,122.3330724892963,116.8295902352095,121.84567260742188,338054800,0.0,0.0
2020-08-24 00:00:00-04:00,126.08530046699161,126.17103343466549,121.42192034513725,123.30294799804688,345937600,0.0,0.0
2020-08-25 00:00:00-04:00,122.16652055878767,122.63922547641816,120.55490489024491,122.29142761230469,211495600,0.0,0.0
2020-08-26 00:00:00-04:00,123.61892831183195,124.41493702169439,122.54370065134583,123.95447540283203,163022400,0.0,0.0
2020-08-27 00:00:00-04:00,124.56188781271476,124.89743488712625,121.31906586924255,122.47267150878906,155552400,0.0,0.0
2020-08-28 00:00:00-04:00,123.45483619841934,123.87610883824767,122.04896461558666,122.27429962158203,187630000,0.0,0.0
2020-08-31 00:00:00-04:00,124.99050237537679,128.34108462278425,123.44256994252531,126.42086029052734,225702700,0.0,4.0
2020-09-01 00:00:00-04:00,130.06538158297028,132.06398433083436,127.8806477984579,131.45655822753906,151948100,0.0,0.0
2020-09-02 00:00:00-04:00,134.79733529321925,135.17941887407412,124.42228387155211,128.73297119140625,200119000,0.0,0.0
2020-09-03 00:00:00-04:00,124.33412191459198,126.22494169018466,118.05422156158586,118.42650604248047,257599600,0.0,0.0
2020-09-04 00:00:00-04:00,117.632940102239,121.18925933741774,108.63926617218212,118.50487518310547,332607200,0.0,0.0
2020-09-08 00:00:00-04:00,111.63715201287759,116.57485594811625,110.39293251226412,110.53009033203125,231366600,0.0,0.0
2020-09-09 00:00:00-04:00,114.87998668581264,116.72182580833889,112.92058050138588,114.93876647949219,176940500,0.0,0.0
2020-09-10 00:00:00-04:00,117.91705531414797,118.05421313808787,110.21658902933515,111.18649291992188,182274400,0.0,0.0
2020-09-11 00:00:00-04:00,112.24455882351269,112.89116631301866,107.76731695447648,109.72672271728516,180860300,0.0,0.0
2020-09-14 00:00:00-04:00,112.39153768957699,113.57697751053055,110.51050958399158,113.01854705810547,140150100,0.0,0.0
2020-09-15 00:00:00-04:00,115.9282575144994,116.4181090133611,111.30405816931847,113.19488525390625,184642000,0.0,0.0
2020-09-16 00:00:00-04:00,112.89118859994417,113.64555667875499,109.76593339942521,109.8541030883789,154679000,0.0,0.0
2020-09-17 00:00:00-04:00,107.49301464230267,109.92267390303282,106.5035125167951,108.10042572021484,178011000,0.0,0.0
2020-09-18 00:00:00-04:00,108.159194944197,108.62944812127787,103.93667062449532,104.67144775390625,287104900,0.0,0.0
2020-09-21 00:00:00-04:00,102.41814785510502,107.9534710480579,101.00737320746723,107.845703125,195713800,0.0,0.0
2020-09-22 00:00:00-04:00,110.39294804434917,110.56929490522438,106.9443963450068,109.54060363769531,183055400,0.0,0.0
2020-09-23 00:00:00-04:00,109.35445686614405,109.83450926660619,104.60289110555571,104.94579315185547,150718700,0.0,0.0
2020-09-24 00:00:00-04:00,103.03536323336652,108.0122562922412,102.8688155164202,106.0234603881836,167743300,0.0,0.0
2020-09-25 00:00:00-04:00,106.22919775978211,110.15780892595252,105.48462137870439,110.00105285644531,149981400,0.0,0.0
2020-09-28 00:00:00-04:00,112.6756666163927,112.97937221516862,110.49092520145335,112.62667846679688,137672400,0.0,0.0
2020-09-29 00:00:00-04:00,112.22498485086174,112.96955377049646,111.26487259459255,111.7743148803711,99382200,0.0,0.0
2020-09-30 00:00:00-04:00,111.48040718642262,114.8799778508832,111.31385946744476,113.45940399169922,142675200,0.0,0.0
2020-10-01 00:00:00-04:00,115.25226359583627,115.33064163195242,113.47900350731894,114.41951751708984,116120400,0.0,0.0
2020-10-02 00:00:00-04:00,110.5986697447459,113.02833644438546,109.94227053651309,110.72602844238281,144712000,0.0,0.0
2020-10-05 00:00:00-04:00,111.59797915642834,114.2823634480542,111.24528545685224,114.13540649414062,106243800,0.0,0.0
2020-10-06 00:00:00-04:00,113.3516130178347,113.76309388191771,109.97164128659257,110.86317443847656,161498200,0.0,0.0
2020-10-07 00:00:00-04:00,112.29354686143469,113.20467083934368,111.81348706828815,112.74420928955078,96849000,0.0,0.0
2020-10-08 00:00:00-04:00,113.89047804191662,114.03743499236278,112.26416741285021,112.63645935058594,83477200,0.0,0.0
2020-10-09 00:00:00-04:00,112.94016284812083,114.6252532369322,112.5874691632747,114.59586334228516,100506900,0.0,0.0
2020-10-12 00:00:00-04:00,117.62313854397564,122.63922054175215,116.85897140798521,121.87505340576172,240226800,0.0,0.0
2020-10-13 00:00:00-04:00,122.72739631362923,122.84496336905481,117.22147002233234,118.64203643798828,262330500,0.0,0.0
2020-10-14 00:00:00-04:00,118.54407100555656,120.53286703393807,117.19208346508836,118.73021697998047,150712000,0.0,0.0
2020-10-15 00:00:00-04:00,116.31034934875795,118.74000876998102,115.75191889936431,118.25995635986328,112559200,0.0,0.0
2020-10-16 00:00:00-04:00,118.81839447351041,119.0829185044941,116.39852654519991,116.60426330566406,115393800,0.0,0.0
2020-10-19 00:00:00-04:00,117.52516730659723,117.97582977555459,113.31244902310519,113.6259536743164,120639300,0.0,0.0
2020-10-20 00:00:00-04:00,113.84149235849938,116.56507313856247,113.28306191437827,115.12490844726562,124423700,0.0,0.0
2020-10-21 00:00:00-04:00,114.3019339663097,116.30052875157888,114.08639813536796,114.49787902832031,89946000,0.0,0.0
2020-10-22 00:00:00-04:00,115.06612705962318,115.64415578017932,112.2641755724185,113.400634765625,101988000,0.0,0.0
2020-10-23 00:00:00-04:00,114.02762988414698,114.18438594960614,111.96045598678299,112.70503234863281,82572600,0.0,0.0
2020-10-26 00:00:00-04:00,111.69592895585919,114.18437520173819,110.58885990274591,112.7148208618164,111850700,0.0,0.0
2020-10-27 00:00:00-04:00,113.14588943886059,114.89955858276878,112.21517464397543,114.23336029052734,92276800,0.0,0.0
2020-10-28 00:00:00-04:00,112.71483279393705,113.08711724196,108.84500147108768,108.9429702758789,143937800,0.0,0.0
2020-10-29 00:00:00-04:00,110.08922643103347,114.55666962301342,109.92267124396783,112.9793472290039,146129200,0.0,0.0
2020-10-30 00:00:00-04:00,108.8058104834756,109.71693455315824,105.53360612056537,106.65046691894531,190272600,0.0,0.0
2020-11-02 00:00:00-05:00,106.89538926607094,108.43352259561952,105.14172009201206,106.56228637695312,122866900,0.0,0.0
2020-11-03 00:00:00-05:00,107.43425798235016,109.22710918243904,106.52313369479515,108.19842529296875,107624400,0.0,0.0
2020-11-04 00:00:00-05:00,111.82330237973738,113.2438687724133,110.06963307268136,112.61685943603516,138235500,0.0,0.0
2020-11-05 00:00:00-05:00,115.55596318010335,117.19207283280812,114.4978896452941,116.61404418945312,126387100,0.0,0.0
2020-11-06 00:00:00-05:00,116.11843397316399,116.98205722562457,113.96918063856798,116.48155212402344,114457900,0.205,0.0
2020-11-09 00:00:00-05:00,118.25787081386002,119.7201444643711,113.89067443023102,114.15564727783203,154515300,0.0,0.0
2020-11-10 00:00:00-05:00,113.40000378771606,115.402039618652,112.0064195500922,113.81218719482422,138023400,0.0,0.0
2020-11-11 00:00:00-05:00,115.00947038154153,117.404064674715,114.27342548872498,117.26667022705078,112295000,0.0,0.0
2020-11-12 00:00:00-05:00,117.39427244094375,118.28733647481626,116.36380645288473,116.99189758300781,103162300,0.0,0.0
2020-11-13 00:00:00-05:00,117.21762094634752,117.44333721777157,115.67683372806137,117.04096984863281,81581900,0.0,0.0
2020-11-16 00:00:00-05:00,116.70728746715729,118.73877126433636,115.95161793339703,118.06161499023438,91183000,0.0,0.0
2020-11-17 00:00:00-05:00,117.32556747048388,118.42472313199653,116.74654155242013,117.16854095458984,74271000,0.0,0.0
2020-11-18 00:00:00-05:00,116.40304160859068,117.59052641637624,115.80439119072852,115.83383178710938,76322100,0.0,0.0
2020-11-19 00:00:00-05:00,115.40203676683947,116.84468614350433,114.63655117614469,116.43250274658203,74113000,0.0,0.0
2020-11-20 00:00:00-05:00,116.43249914547822,116.56007757750257,115.10761970352657,115.15668487548828,73604300,0.0,0.0
2020-11-23 00:00:00-05:00,114.99966213068485,115.4314775596541,111.63348296038204,111.73162078857422,127959300,0.0,0.0
2020-11-24 00:00:00-05:00,111.79050378336267,113.69440151314599,110.49505756241564,113.02705383300781,113874200,0.0,0.0
